s,x,y,speed,speed_kph,lateral_g,longitudinal_g,curvature
1913.3797,-99.2566,100.0000,120.4665,433.6795,0.0000,0.3683,0.0000
1918.6364,-104.5133,100.0000,120.6241,434.2466,0.0000,0.3642,0.0000
1923.8930,-109.7699,100.0000,120.7797,434.8068,0.0000,0.3603,0.0000
1929.1496,-115.0265,100.0000,120.9334,435.3602,0.0000,0.3563,0.0000
1934.4063,-120.2832,100.0000,121.0852,435.9069,0.0000,0.3525,0.0000
1939.6629,-125.5398,100.0000,121.2353,436.4469,0.0000,0.3486,0.0000
1944.9195,-130.7964,100.0000,121.3835,436.9804,0.0000,0.3448,0.0000
1950.1762,-136.0531,100.0000,121.5299,437.5075,0.0000,0.3411,0.0000
1955.4328,-141.3097,100.0000,121.6745,438.0282,0.0000,0.3374,0.0000
1960.6895,-146.5664,100.0000,121.8174,438.5426,0.0000,0.3337,0.0000
1965.9461,-151.8230,100.0000,121.9586,439.0508,0.0000,0.3300,0.0000
1971.2027,-157.0796,100.0000,122.0980,439.5529,0.0000,0.3265,0.0000
1976.4594,-162.3363,100.0000,122.2358,440.0490,0.0000,0.3229,0.0000
1981.7160,-167.5929,100.0000,122.3720,440.5391,0.0000,0.3194,0.0000
1986.9726,-172.8495,100.0000,122.5065,441.0234,0.0000,0.3159,0.0000
1992.2293,-178.1062,100.0000,122.6394,441.5018,0.0000,0.3125,0.0000
1997.4859,-183.3628,100.0000,122.7707,441.9745,0.0000,0.3091,0.0000
2002.7426,-188.6195,100.0000,122.9004,442.4416,0.0000,0.3057,0.0000
2007.9992,-193.8761,100.0000,123.0286,442.9031,0.0000,0.3024,0.0000
2013.2558,-199.1327,100.0000,123.1553,443.3591,0.0000,0.2991,0.0000
2018.5125,-204.3894,100.0000,123.2805,443.8097,0.0000,0.2958,0.0000
2023.7691,-209.6460,100.0000,123.4041,444.2549,0.0000,0.2926,0.0000
2029.0257,-214.9026,100.0000,123.5263,444.6948,0.0000,0.2894,0.0000
2034.2824,-220.1593,100.0000,123.6471,445.1295,0.0000,0.2862,0.0000
2039.5390,-225.4159,100.0000,123.7664,445.5591,0.0000,0.2831,0.0000
2044.7956,-230.6726,100.0000,123.8843,445.9836,0.0000,0.2800,0.0000
2050.0523,-235.9292,100.0000,124.0008,446.4030,0.0000,0.2770,0.0000
2055.3089,-241.1858,100.0000,124.1160,446.8175,0.0000,0.2740,0.0000
2060.5656,-246.4425,100.0000,124.2298,447.2271,0.0000,0.2710,0.0000
2065.8222,-251.6991,100.0000,124.3422,447.6319,0.0000,0.2680,0.0000
2071.0788,-256.9557,100.0000,124.4533,448.0319,0.0000,0.2651,0.0000
2076.3355,-262.2124,100.0000,124.5631,448.4272,0.0000,0.2622,0.0000
2081.5921,-267.4690,100.0000,124.6716,448.8178,0.0000,0.2594,0.0000
2086.8487,-272.7256,100.0000,124.7788,449.2039,0.0000,0.2565,0.0000
2092.1054,-277.9823,100.0000,124.8848,449.5854,0.0000,0.2537,0.0000
2097.3620,-283.2389,100.0000,124.9896,449.9624,0.0000,0.2510,0.0000
2102.6187,-288.4956,100.0000,125.0931,450.3350,0.0000,0.2483,0.0000
2107.8753,-293.7522,100.0000,125.1954,450.7033,0.0000,0.2455,0.0000
2113.1319,-299.0088,100.0000,125.2965,451.0673,0.0000,0.2429,0.0000
2118.3886,-304.2655,100.0000,125.3964,451.4270,0.0000,0.2402,0.0000
2123.6452,-309.5221,100.0000,125.4951,451.7825,0.0000,0.2376,0.0000
2128.9018,-314.7787,100.0000,125.5927,452.1338,0.0000,0.2350,0.0000
2134.1585,-320.0354,100.0000,125.6892,452.4811,0.0000,0.2325,0.0000
2139.4151,-325.2920,100.0000,125.7845,452.8243,0.0000,0.2299,0.0000
2144.6718,-330.5487,100.0000,125.8788,453.1635,0.0000,0.2274,0.0000
2149.9284,-335.8053,100.0000,125.9719,453.4988,0.0000,0.2249,0.0000
2155.1850,-341.0619,100.0000,126.0639,453.8302,0.0000,0.2225,0.0000
2160.4417,-346.3186,100.0000,126.1549,454.1577,0.0000,0.2201,0.0000
2165.6983,-351.5752,100.0000,126.2448,454.4814,0.0000,0.2177,0.0000
2170.9549,-356.8318,100.0000,126.3337,454.8014,0.0000,0.2153,0.0000
2176.2116,-362.0885,100.0000,126.4216,455.1177,0.0000,0.2130,0.0000
2181.4682,-367.3451,100.0000,126.5084,455.4303,0.0000,0.2106,0.0000
2186.7248,-372.6018,100.0000,126.5942,455.7393,0.0000,0.2083,0.0000
2191.9815,-377.8584,100.0000,126.6791,456.0447,0.0000,0.2061,0.0000
2197.2381,-383.1150,100.0000,126.7629,456.3466,0.0000,0.2038,0.0000
2202.4948,-388.3717,100.0000,126.8458,456.6450,0.0000,0.2016,0.0000
2207.7514,-393.6283,100.0000,126.9278,456.9400,0.0000,0.1994,0.0000
2213.0080,-398.8849,100.0000,127.0088,457.2316,0.0000,-4.5575,0.0000
2218.2647,-404.1416,100.0000,125.1447,450.5208,0.0000,-5.4421,0.0000
2223.5213,-409.3982,100.0000,122.8817,442.3741,0.0000,-5.3835,0.0000
2228.7779,-414.6548,100.0000,120.6013,434.1649,0.0000,-5.3255,0.0000
2234.0346,-419.9115,100.0000,118.3023,425.8884,0.0000,-5.2681,0.0000
2239.2912,-425.1681,100.0000,115.9833,417.5397,0.0000,-5.2113,0.0000
2244.5479,-430.4248,100.0000,113.6426,409.1134,0.0000,-5.1552,0.0000
2249.8045,-435.6814,100.0000,111.2788,400.6036,0.0000,-5.0996,0.0000
2255.0611,-440.9380,100.0000,108.8899,392.0037,0.0000,-5.0447,0.0000
2260.3178,-446.1947,100.0000,106.4741,383.3067,0.0000,-4.9903,0.0000
2265.5744,-451.4513,100.0000,104.0291,374.5048,0.0000,-4.9365,0.0000
2270.8310,-456.7079,100.0000,101.5526,365.5893,0.0000,-4.8833,0.0000
2276.0877,-461.9646,100.0000,99.0418,356.5506,0.0000,-4.8307,0.0000
2281.3443,-467.2212,100.0000,96.4939,347.3780,0.0000,-4.7786,0.0000
2286.6010,-472.4779,100.0000,93.9054,338.0595,0.0000,-4.7271,0.0000
2291.8576,-477.7345,100.0000,91.2726,328.5814,0.0000,-4.6762,0.0000
2297.1142,-482.9911,100.0000,88.5913,318.9285,0.0000,-4.6258,0.0000
2302.3709,-488.2478,100.0000,85.8564,309.0832,0.0000,-4.5760,0.0000
2307.6275,-493.5044,100.0000,83.0625,299.0251,0.5135,-4.5266,0.0007
2312.8841,-498.7610,100.0000,80.2030,288.7309,2.5514,-4.1516,0.0039
2318.1403,-504.0166,99.9193,77.4880,278.9568,4.9530,-1.1506,0.0081
2323.3963,-509.2610,99.5702,76.7186,276.1868,5.9588,-0.6298,0.0099
2328.6524,-514.4799,98.9461,76.2941,274.6588,5.9342,-0.6298,0.0100
2333.9084,-519.6587,98.0486,75.8673,273.1221,5.8680,-0.1439,0.0100
2339.1644,-524.7832,96.8803,75.7694,272.7699,5.8529,-0.0910,0.0100
2344.4205,-529.8393,95.4443,75.7075,272.5470,5.8433,-0.0600,0.0100
2349.6765,-534.8129,93.7446,75.6666,272.3997,5.8370,-0.0405,0.0100
2354.9325,-539.6904,91.7860,75.6390,272.3003,5.8327,-0.0277,0.0100
2360.1886,-544.4582,89.5738,75.6201,272.2323,5.8298,-0.0191,0.0100
2365.4446,-549.1032,87.1141,75.6070,272.1854,5.8278,-0.0132,0.0100
2370.7006,-553.6125,84.4138,75.5980,272.1529,5.8264,-0.0092,0.0100
2375.9567,-557.9738,81.4803,75.5917,272.1302,5.8255,-0.0064,0.0100
2381.2127,-562.1749,78.3217,75.5874,272.1145,5.8248,-0.0045,0.0100
2386.4687,-566.2042,74.9467,75.5843,272.1034,5.8243,-0.0031,0.0100
2391.7248,-570.0506,71.3647,75.5822,272.0957,5.8240,-0.0022,0.0100
2396.9808,-573.7035,67.5855,75.5807,272.0904,5.8237,-0.0015,0.0100
2402.2368,-577.1528,63.6196,75.5796,272.0866,5.8236,-0.0011,0.0100
2407.4929,-580.3889,59.4779,75.5789,272.0839,5.8235,-0.0008,0.0100
2412.7489,-583.4030,55.1720,75.5784,272.0821,5.8234,-0.0005,0.0100
2418.0049,-586.1866,50.7136,75.5780,272.0808,5.8233,-0.0004,0.0100
2423.2610,-588.7322,46.1151,75.5777,272.0799,5.8233,-0.0003,0.0100
2428.5170,-591.0326,41.3892,75.5776,272.0792,5.8233,-0.0002,0.0100
2433.7730,-593.0815,36.5490,75.5774,272.0788,5.8232,-0.0001,0.0100
2439.0290,-594.8733,31.6078,75.5774,272.0785,5.8232,-0.0001,0.0100
2444.2851,-596.4030,26.5793,75.5773,272.0783,5.8232,-0.0001,0.0100
2449.5411,-597.6664,21.4774,75.5773,272.0781,5.8232,-0.0000,0.0100
2454.7971,-598.6599,16.3161,75.5772,272.0780,5.8232,-0.0000,0.0100
2460.0532,-599.3809,11.1098,75.5772,272.0779,5.8232,-0.0000,0.0100
2465.3092,-599.8274,5.8727,75.5772,272.0779,5.8232,-0.0000,0.0100
2470.5652,-599.9981,0.6195,75.5772,272.0778,5.8232,-0.0000,0.0100
2475.8213,-599.8925,-4.6355,75.5772,272.0778,5.8232,-0.0000,0.0100
2481.0773,-599.5110,-9.8777,75.5772,272.0778,5.8232,-0.0000,0.0100
2486.3333,-598.8545,-15.0925,75.5772,272.0778,5.8232,-0.0000,0.0100
2491.5894,-597.9250,-20.2657,75.5772,272.0778,5.8232,-0.0000,0.0100
2496.8454,-596.7249,-25.3829,75.5772,272.0778,5.8232,-0.0000,0.0100
2502.1014,-595.2576,-30.4300,75.5772,272.0778,5.8232,-0.0000,0.0100
2507.3575,-593.5272,-35.3930,75.5772,272.0778,5.8232,-0.0000,0.0100
2512.6135,-591.5384,-40.2582,75.5772,272.0778,5.8232,-0.0000,0.0100
2517.8695,-589.2967,-45.0123,75.5772,272.0778,5.8232,-0.0000,0.0100
2523.1256,-586.8083,-49.6419,75.5772,272.0778,5.8232,-0.0000,0.0100
2528.3816,-584.0801,-54.1344,75.5772,272.0778,5.8232,-0.0000,0.0100
2533.6376,-581.1196,-58.4774,75.5772,272.0777,5.8232,-0.0000,0.0100
2538.8937,-577.9350,-62.6588,75.5772,272.0777,5.8232,-0.0000,0.0100
2544.1497,-574.5351,-66.6672,75.5772,272.0777,5.8232,-0.0000,0.0100
2549.4057,-570.9294,-70.4913,75.5772,272.0777,5.8232,-0.0000,0.0100
2554.6617,-567.1276,-74.1207,75.5772,272.0777,5.8232,-0.0000,0.0100
2559.9178,-563.1404,-77.5454,75.5772,272.0777,5.8232,-0.0000,0.0100
2565.1738,-558.9788,-80.7558,75.5772,272.0777,5.8232,-0.0000,0.0100
2570.4298,-554.6543,-83.7431,75.5772,272.0777,5.8232,-0.0000,0.0100
2575.6859,-550.1787,-86.4991,75.5772,272.0777,5.8232,-0.0000,0.0100
2580.9419,-545.5646,-89.0161,75.5772,272.0777,5.8232,-0.0000,0.0100
2586.1979,-540.8245,-91.2872,75.5772,272.0777,5.8232,-0.0000,0.0100
2591.4540,-535.9717,-93.3061,75.5772,272.0777,5.8232,-0.0000,0.0100
2596.7100,-531.0195,-95.0673,75.5772,272.0777,5.8232,-0.0000,0.0100
2601.9660,-525.9816,-96.5658,75.5772,272.0777,5.8232,-0.0000,0.0100
2607.2221,-520.8720,-97.7976,75.5772,272.0777,5.8232,-0.0000,0.0100
2612.4781,-515.7046,-98.7591,75.5772,272.0777,5.8232,-0.0000,0.0100
2617.7341,-510.4939,-99.4479,75.5772,272.0777,5.8232,-0.0000,0.0100
2622.9902,-505.2542,-99.8619,75.5772,272.0777,5.0953,0.0000,0.0088
