s,x,y,speed,speed_kph,lateral_g,longitudinal_g,curvature
3039.0083,997.0192,1447.1135,123.5628,444.8262,0.0000,0.2884,-0.0000
3048.2930,1000.1947,1438.3888,123.7753,445.5910,0.0000,0.2829,-0.0000
3057.5777,1003.3703,1429.6640,123.9833,446.3398,0.0000,0.2774,0.0000
3066.8624,1006.5458,1420.9392,124.1869,447.0729,0.0000,0.2721,0.0000
3076.1471,1009.7214,1412.2145,124.3863,447.7908,0.0000,0.2669,0.0000
3085.4318,1012.8969,1403.4897,124.5816,448.4938,0.0000,0.2617,0.0000
3094.7164,1016.0725,1394.7650,124.7728,449.1822,0.0000,0.2567,-0.0000
3104.0011,1019.2480,1386.0402,124.9601,449.8563,0.0000,0.2518,0.0000
3113.2858,1022.4236,1377.3155,125.1435,450.5164,0.0000,0.2469,0.0000
3122.5705,1025.5991,1368.5907,125.3230,451.1629,0.0000,0.2422,0.0000
3131.8552,1028.7747,1359.8660,125.4989,451.7961,0.0000,0.2375,-0.0000
3141.1399,1031.9502,1351.1412,125.6712,452.4162,0.0000,0.2329,-0.0000
3150.4246,1035.1258,1342.4165,125.8399,453.0236,0.0000,0.2285,0.0000
3159.7093,1038.3013,1333.6917,126.0051,453.6185,0.0000,0.2241,0.0000
3168.9939,1041.4769,1324.9670,126.1670,454.2012,0.0000,0.2197,0.0000
3178.2786,1044.6524,1316.2422,126.3255,454.7719,0.0000,0.2155,0.0000
3187.5633,1047.8280,1307.5175,126.4808,455.3310,0.0000,0.2114,0.0000
3196.8480,1051.0035,1298.7927,126.6330,455.8787,0.0000,0.2073,-0.0000
3206.1327,1054.1791,1290.0680,126.7820,456.4151,0.0000,0.2033,0.0000
3215.4174,1057.3546,1281.3432,126.9280,456.9407,0.0000,0.1994,0.0000
3224.7021,1060.5302,1272.6185,127.0710,457.4555,0.0000,0.1956,0.0000
3233.9867,1063.7057,1263.8937,127.2111,457.9599,0.0000,0.1918,0.0000
3243.2714,1066.8813,1255.1690,127.3483,458.4540,0.0000,0.1881,0.0000
3252.5561,1070.0568,1246.4442,127.4828,458.9382,0.0000,0.1845,-0.0000
3261.8408,1073.2324,1237.7195,127.6146,459.4125,0.0000,0.1809,-0.0000
3271.1255,1076.4079,1228.9947,127.7437,459.8771,0.0000,0.1775,0.0000
3280.4102,1079.5835,1220.2700,127.8701,460.3324,0.0000,0.1741,0.0000
3289.6949,1082.7590,1211.5452,127.9940,460.7786,0.0000,0.1707,0.0000
3298.9796,1085.9346,1202.8204,128.1155,461.2157,0.0000,0.1674,0.0000
3308.2642,1089.1101,1194.0957,128.2344,461.6439,0.0000,0.1642,0.0000
3317.5489,1092.2857,1185.3709,128.3510,462.0636,0.0000,0.1610,-0.0000
3326.8336,1095.4612,1176.6462,128.4652,462.4748,0.0000,0.1579,0.0000
3336.1183,1098.6368,1167.9214,128.5772,462.8778,0.0000,0.1549,0.0000
3345.4030,1101.8123,1159.1967,128.6868,463.2726,0.0000,0.1519,0.0000
3354.6877,1104.9879,1150.4719,128.7943,463.6595,0.0000,0.1490,0.0000
3363.9724,1108.1634,1141.7472,128.8996,464.0387,0.0000,0.1461,-0.0000
3373.2571,1111.3390,1133.0224,129.0029,464.4103,0.0000,0.1433,-0.0000
3382.5417,1114.5145,1124.2977,129.1040,464.7744,0.0000,0.1406,0.0000
3391.8264,1117.6901,1115.5729,129.2031,465.1313,0.0000,0.1379,0.0000
3401.1111,1120.8656,1106.8482,129.3003,465.4810,0.0000,0.1352,0.0000
3410.3958,1124.0412,1098.1234,129.3955,465.8238,0.0000,0.1326,0.0000
3419.6805,1127.2167,1089.3987,129.4888,466.1596,0.0000,0.1300,-0.0000
3428.9652,1130.3923,1080.6739,129.5802,466.4888,0.0000,0.1275,0.0000
3438.2499,1133.5678,1071.9492,129.6699,466.8115,0.0000,0.1251,0.0000
3447.5346,1136.7434,1063.2244,129.7577,467.1277,0.0000,0.1227,0.0000
3456.8192,1139.9189,1054.4997,129.8438,467.4376,0.0000,0.1203,0.0000
3466.1039,1143.0945,1045.7749,129.9282,467.7414,0.0000,0.1180,0.0000
3475.3886,1146.2700,1037.0502,130.0109,468.0391,0.0000,0.1157,0.0000
3484.6733,1149.4456,1028.3254,130.0919,468.3309,0.0000,0.1135,-0.0000
3493.9580,1152.6211,1019.6007,130.1714,468.6170,0.0000,0.1113,-0.0000
3503.2427,1155.7967,1010.8759,130.2493,468.8973,0.0000,0.1092,0.0000
3512.5274,1158.9722,1002.1511,130.3256,469.1721,0.0000,0.1071,0.0000
3521.8121,1162.1478,993.4264,130.4004,469.4414,0.0000,0.1050,0.0000
3531.0967,1165.3233,984.7016,130.4737,469.7055,0.0000,0.1030,0.0000
3540.3814,1168.4989,975.9769,130.5456,469.9642,0.0000,0.1010,0.0000
3549.6661,1171.6744,967.2521,130.6161,470.2179,0.0000,0.0991,0.0000
3558.9508,1174.8500,958.5274,130.6852,470.4666,0.0000,0.0972,0.0000
3568.2355,1178.0255,949.8026,130.7529,470.7103,0.0000,-4.2587,0.0000
3577.5202,1181.2011,941.0779,127.7518,459.9064,0.0000,-5.4659,-0.0000
3586.8049,1184.3766,932.3531,123.7934,445.6564,0.0000,-5.3627,-0.0000
3596.0895,1187.5522,923.6284,119.7828,431.2180,0.0000,-5.2615,-0.0000
3605.3742,1190.7277,914.9036,115.7128,416.5661,0.0000,-5.1621,-0.0000
3614.6589,1193.9033,906.1789,111.5755,401.6718,0.0000,-5.0647,0.0000
3623.9436,1197.0788,897.4541,107.3614,386.5011,0.0000,-4.9691,0.0000
3633.2283,1200.2544,888.7294,103.0596,371.0145,0.0000,-4.8753,0.0000
3642.5130,1203.4299,880.0046,98.6568,355.1646,1.0898,-4.7832,-0.0011
3651.7977,1206.6055,871.2799,94.1373,338.8943,4.0971,-4.4454,-0.0045
3660.7918,1209.3288,862.7080,89.8742,323.5471,6.6559,-0.8523,-0.0081
3669.7858,1211.3329,853.9400,89.0335,320.5208,7.4482,-0.8523,-0.0092
3678.7799,1212.6040,845.0362,88.1849,317.4656,7.3069,-0.1390,-0.0092
3687.7740,1213.1335,836.0577,88.0457,316.9644,7.2838,-0.0828,-0.0092
3696.7681,1212.9177,827.0662,87.9627,316.6657,7.2701,-0.0511,-0.0092
3705.7622,1211.9580,818.1235,87.9114,316.4810,7.2616,-0.0322,-0.0092
3714.7563,1210.2612,809.2909,87.8790,316.3646,7.2563,-0.0205,-0.0092
3723.7504,1207.8387,800.6292,87.8584,316.2904,7.2529,-0.0132,-0.0092
3732.7445,1204.7073,792.1978,87.8452,316.2428,7.2507,-0.0085,-0.0092
3741.7385,1200.8884,784.0547,87.8367,316.2122,7.2493,-0.0055,-0.0092
3750.7326,1196.4084,776.2558,87.8312,316.1924,7.2484,-0.0035,-0.0092
3759.7267,1191.2979,768.8547,87.8277,316.1796,7.2478,-0.0023,-0.0092
3768.7208,1185.5921,761.9022,87.8254,316.1714,7.2474,-0.0015,-0.0092
3777.7149,1179.3302,755.4460,87.8239,316.1660,7.2472,-0.0010,-0.0092
3786.7090,1172.5552,749.5306,87.8229,316.1625,7.2470,-0.0006,-0.0092
3795.7031,1165.3136,744.1965,87.8223,316.1603,7.2469,-0.0004,-0.0092
3804.6971,1157.6551,739.4804,87.8219,316.1588,7.2469,-0.0003,-0.0092
3813.6912,1149.6325,735.4146,87.8216,316.1579,7.2468,-0.0002,-0.0092
3822.6853,1141.3007,732.0272,87.8215,316.1573,6.3561,1.0865,-0.0081
3831.6794,1132.7170,729.3413,88.9063,320.0627,3.6516,1.0662,-0.0045
3840.9785,1123.7348,726.9346,89.9937,323.9772,0.9047,1.0457,-0.0011
3850.2775,1114.7525,724.5278,91.0474,327.7708,0.0000,1.0255,0.0000
3859.5766,1105.7703,722.1210,92.0692,331.4491,0.0000,1.0057,-0.0000
3868.8757,1096.7881,719.7142,93.0604,335.0174,0.0000,0.9864,-0.0000
3878.1747,1087.8059,717.3075,94.0223,338.4803,0.0000,0.9674,0.0000
3887.4738,1078.8237,714.9007,94.9562,341.8425,0.0000,0.9487,0.0000
3896.7729,1069.8415,712.4939,95.8633,345.1080,0.0000,0.9304,0.0000
3906.0719,1060.8593,710.0871,96.7447,348.2808,0.0000,0.9125,-0.0000
3915.3710,1051.8771,707.6804,97.6013,351.3647,0.0000,0.8949,-0.0000
3924.6701,1042.8949,705.2736,98.4342,354.3631,0.0000,0.8777,0.0000
3933.9691,1033.9127,702.8668,99.2443,357.2793,0.0000,0.8608,0.0000
3943.2682,1024.9305,700.4600,100.0323,360.1163,0.0000,0.8442,0.0000
3952.5673,1015.9483,698.0533,100.7992,362.8772,0.0000,0.8279,-0.0000
3961.8663,1006.9661,695.6465,101.5457,365.5645,0.0000,0.8119,-0.0000
3971.1654,997.9838,693.2397,102.2725,368.1811,0.0000,0.7963,0.0000
3980.4645,989.0016,690.8329,102.9803,370.7292,0.0000,0.7810,0.0000
3989.7635,980.0194,688.4262,103.6698,373.2114,0.0000,0.7659,-0.0000
3999.0626,971.0372,686.0194,104.3416,375.6298,0.0000,0.7511,-0.0000
4008.3617,962.0550,683.6126,104.9963,377.9866,0.0000,0.7367,-0.0000
4017.6607,953.0728,681.2058,105.6344,380.2837,0.0000,0.7225,0.0000
4026.9598,944.0906,678.7991,106.2564,382.5232,0.0000,0.7085,0.0000
4036.2588,935.1084,676.3923,106.8630,384.7069,0.0000,0.6949,0.0000
4045.5579,926.1262,673.9855,107.4546,386.8365,0.0000,0.6815,-0.0000
4054.8570,917.1440,671.5787,108.0316,388.9138,0.0000,0.6684,-0.0000
4064.1560,908.1618,669.1720,108.5945,390.9403,0.0000,0.6555,0.0000
4073.4551,899.1796,666.7652,109.1438,392.9176,0.0000,0.6429,0.0000
4082.7542,890.1974,664.3584,109.6798,394.8471,0.0000,0.6305,0.0000
4092.0532,881.2152,661.9516,110.2029,396.7304,0.0000,0.6183,-0.0000
4101.3523,872.2329,659.5449,110.7135,398.5688,0.0000,0.6064,-0.0000
4110.6514,863.2507,657.1381,111.2121,400.3635,0.0000,0.5947,0.0000
4119.9504,854.2685,654.7313,111.6988,402.1158,0.0000,0.5833,0.0000
4129.2495,845.2863,652.3245,112.1742,403.8270,0.0000,0.5720,0.0000
4138.5486,836.3041,649.9178,112.6384,405.4982,0.0000,0.5610,-0.0000
4147.8476,827.3219,647.5110,113.0918,407.1306,0.0000,0.5502,-0.0000
4157.1467,818.3397,645.1042,113.5348,408.7251,0.0000,0.5396,0.0000
4166.4458,809.3575,642.6974,113.9675,410.2829,0.0000,0.5292,0.0000
4175.7448,800.3753,640.2907,114.3903,411.8050,0.0000,0.5190,0.0000
4185.0439,791.3931,637.8839,114.8034,413.2922,0.0000,0.5090,-0.0000
4194.3430,782.4109,635.4771,115.2071,414.7457,0.0000,0.4992,-0.0000
4203.6420,773.4287,633.0703,115.6017,416.1662,0.0000,0.4896,0.0000
4212.9411,764.4465,630.6636,115.9874,417.5546,0.0000,0.4801,0.0000
4222.2402,755.4642,628.2568,116.3644,418.9118,0.0000,0.4709,0.0000
4231.5392,746.4820,625.8500,116.7329,420.2386,0.0000,0.4618,-0.0000
4240.8383,737.4998,623.4432,117.0933,421.5358,0.0000,0.4529,-0.0000
4250.1374,728.5176,621.0365,117.4456,422.8041,0.0000,0.4442,0.0000
4259.4364,719.5354,618.6297,117.7901,424.0442,0.0000,0.4356,0.0000
4268.7355,710.5532,616.2229,118.1269,425.2570,0.0000,0.4272,-0.0000
4278.0345,701.5710,613.8161,118.4564,426.4430,0.0000,0.4190,-0.0000
4287.3336,692.5888,611.4094,118.7786,427.6030,0.0000,0.4109,-0.0000
4296.6327,683.6066,609.0026,119.0938,428.7376,0.0000,0.4030,0.0000
4305.9317,674.6244,606.5958,119.4021,429.8474,0.0000,0.3952,0.0000
4315.2308,665.6422,604.1890,119.7036,430.9331,0.0000,0.3876,0.0000
4324.5299,656.6600,601.7823,119.9987,431.9952,0.0000,0.3801,-0.0000
4333.8289,647.6778,599.3755,120.2873,433.0343,0.0000,0.3728,-0.0000
4343.1280,638.6955,596.9687,120.5697,434.0509,0.0000,0.3656,0.0000
4352.4271,629.7133,594.5619,120.8460,435.0456,0.0000,0.3586,0.0000
4361.7261,620.7311,592.1552,121.1164,436.0190,0.0000,0.3517,0.0000
4371.0252,611.7489,589.7484,121.3810,436.9715,0.0000,0.3449,-0.0000
4380.3243,602.7667,587.3416,121.6399,437.9037,0.0000,0.3382,-0.0000
4389.6233,593.7845,584.9348,121.8933,438.8159,0.0000,-1.7512,0.0000
4398.9224,584.8023,582.5281,120.5756,434.0722,0.0000,-5.2811,0.0000
4408.2215,575.8201,580.1213,116.5116,419.4418,0.0000,-5.1812,-0.0000
4417.5205,566.8379,577.7145,112.3817,404.5743,0.0000,-5.0833,-0.0000
4426.8196,557.8557,575.3077,108.1768,389.4366,0.0000,-4.9872,-0.0000
4436.1187,548.8735,572.9010,103.8861,373.9901,0.0000,-4.8929,0.0000
4445.4177,539.8913,570.4942,99.4969,358.1890,0.0000,-4.8004,0.0000
4454.7168,530.9091,568.0874,94.9938,341.9778,0.0000,-4.7096,0.0000
4464.0159,521.9269,565.6806,90.3580,325.2889,0.0000,-4.6206,-0.0000
4473.3149,512.9446,563.2739,85.5661,308.0381,0.0000,-4.5332,-0.0000
4482.6140,503.9624,560.8671,80.5884,290.1183,0.0000,-4.4475,0.0000
4491.9131,494.9802,558.4603,75.3861,271.3898,0.0000,-4.3634,0.0000
4501.2121,485.9980,556.0535,69.9068,251.6647,0.0000,-4.2809,0.0000
4510.5112,477.0158,553.6468,64.0775,230.6790,0.0000,-4.2000,-0.0000
4519.8103,468.0336,551.2400,57.7897,208.0431,0.5202,-3.4848,0.0015
4529.1093,459.0514,548.8332,51.9987,187.1954,1.8719,-1.8545,0.0068
4537.4779,451.1124,546.1865,48.9834,176.3404,3.0917,-0.2639,0.0126
4545.8464,443.5473,542.6085,48.5392,174.7411,3.4436,-0.2639,0.0143
4554.2150,436.4649,538.1506,48.0909,173.1271,3.3803,0.2082,0.0143
4562.5835,429.9671,532.8770,48.4450,174.4022,3.4303,-0.0471,0.0143
4570.9521,424.1472,526.8635,48.3652,174.1147,3.4190,0.0308,0.0143
4579.3207,419.0891,520.1966,48.4175,174.3030,3.4264,-0.0174,0.0143
4587.6892,414.8653,512.9721,48.3880,174.1968,2.4725,-0.1604,0.0104
4596.0578,411.5367,505.2940,48.1151,173.2142,0.3455,-2.1827,-0.0015
4605.0744,407.8454,497.0676,43.9195,158.1102,2.4456,-0.2147,-0.0124
4614.0910,403.0008,489.4631,43.4849,156.5456,3.1093,-0.2147,-0.0161
4623.1077,397.1051,482.6410,43.0459,154.9652,3.0468,0.2147,-0.0161
4632.1243,390.2830,476.7454,43.4849,156.5456,3.1093,-0.2147,-0.0161
4641.1409,382.6785,471.9007,43.0459,154.9652,3.0468,0.2147,-0.0161
4650.1576,374.4521,468.2094,43.4849,156.5456,3.1093,-0.2147,-0.0161
4659.1742,365.7776,465.7493,43.0459,154.9652,3.0468,0.2535,-0.0161
4668.1908,356.8381,464.5724,43.5636,156.8289,2.4135,1.7007,-0.0125
4677.2074,347.8224,464.7035,46.8897,168.8029,0.3327,1.6689,-0.0015
4686.3851,338.6484,464.9609,49.9915,179.9693,2.3727,1.6371,0.0093
4695.5627,329.5082,464.1326,52.8577,190.2878,3.6753,0.4759,0.0129
4704.7404,320.5299,462.2300,53.6623,193.1841,3.7880,0.1742,0.0129
4713.9180,311.8393,459.2800,53.9537,194.2332,3.8293,-0.0033,0.0129
4723.0956,303.5582,455.3237,53.9482,194.2134,3.8285,0.0010,0.0129
4732.2733,295.8025,450.4167,53.9498,194.2192,3.8287,-0.0003,0.0129
4741.4509,288.6810,444.6277,53.9493,194.2175,3.8286,0.0001,0.0129
4750.6286,282.2933,438.0378,53.9494,194.2180,3.8287,-0.0000,0.0129
4759.8062,276.7290,430.7393,53.9494,194.2179,3.8287,0.0000,0.0129
4768.9838,272.0661,422.8345,53.9494,194.2179,3.8287,-0.0000,0.0129
4778.1615,268.3698,414.4341,53.9494,194.2179,3.8287,0.0000,0.0129
4787.3391,265.6920,405.6558,53.9494,194.2179,3.8287,-0.0000,0.0129
4796.5168,264.0702,396.6226,53.9494,194.2179,3.3517,1.5561,0.0113
4805.6944,263.5270,387.4611,56.4866,203.3518,2.0916,1.5641,0.0064
4814.9338,263.5270,378.2216,58.9429,212.1946,0.5655,1.5341,0.0016
4824.1733,263.5270,368.9821,61.2566,220.5239,0.0000,1.5048,0.0000
4833.4128,263.5270,359.7427,63.4441,228.3988,0.0000,1.4759,0.0000
4842.6522,263.5270,350.5032,65.5188,235.8676,0.0000,1.4477,0.0000
4851.8917,263.5270,341.2638,67.4918,242.9705,0.0000,1.4200,0.0000
4861.1311,263.5270,332.0243,69.3726,249.7413,0.0000,1.3928,0.0000
4870.3706,263.5270,322.7849,71.1691,256.2086,0.0000,1.3661,0.0000
4879.6100,263.5270,313.5454,72.8881,262.3973,0.0000,1.3400,0.0000
4888.8495,263.5270,304.3060,74.5358,268.3289,0.0000,1.3143,0.0000
4898.0890,263.5270,295.0665,76.1173,274.0221,0.0000,1.2891,0.0000
4907.3284,263.5270,285.8270,77.6372,279.4938,0.0000,1.2644,0.0000
4916.5679,263.5270,276.5876,79.0996,284.7585,0.0000,1.2402,0.0000
4925.8073,263.5270,267.3481,80.5082,289.8296,0.0000,1.2165,0.0000
4935.0468,263.5270,258.1087,81.8663,294.7188,0.0000,1.1932,0.0000
4944.2862,263.5270,248.8692,83.1769,299.4368,0.0000,1.1703,0.0000
4953.5257,263.5270,239.6298,84.4426,303.9934,0.0000,1.1479,0.0000
4962.7651,263.5270,230.3903,85.6659,308.3973,0.0000,1.1260,0.0000
4972.0046,263.5270,221.1509,86.8491,312.6566,0.0000,1.1044,0.0000
4981.2441,263.5270,211.9114,87.9941,316.7788,0.0000,1.0833,0.0000
4990.4835,263.5270,202.6719,89.1029,320.7706,0.0000,1.0625,0.0000
4999.7230,263.5270,193.4325,90.1773,324.6383,0.0000,1.0422,0.0000
5008.9624,263.5270,184.1930,91.2188,328.3876,0.0000,1.0222,0.0000
5018.2019,263.5270,174.9536,92.2289,332.0240,0.0000,1.0026,0.0000
5027.4413,263.5270,165.7141,93.2090,335.5526,0.0000,0.9834,0.0000
5036.6808,263.5270,156.4747,94.1605,338.9779,0.0000,0.9646,0.0000
5045.9202,263.5270,147.2352,95.0845,342.3043,0.0000,0.9461,0.0000
5055.1597,263.5270,137.9957,95.9822,345.5359,0.0000,0.9280,0.0000
5064.3992,263.5270,128.7563,96.8546,348.6765,0.0000,0.9103,0.0000
5073.6386,263.5270,119.5168,97.7027,351.7298,0.0000,0.8928,0.0000
5082.8781,263.5270,110.2774,98.5275,354.6990,0.0000,0.8757,0.0000
5092.1175,263.5270,101.0379,99.3299,357.5875,0.0000,0.8590,0.0000
5101.3570,263.5270,91.7985,100.1106,360.3981,0.0000,0.8425,0.0000
5110.5964,263.5270,82.5590,100.8705,363.1339,0.0000,0.8264,0.0000
5119.8359,263.5270,73.3196,101.6104,365.7973,0.0000,0.8106,0.0000
5129.0754,263.5270,64.0801,102.3308,368.3911,0.0000,0.7950,0.0000
5138.3148,263.5270,54.8406,103.0326,370.9175,0.0000,0.7798,0.0000
5147.5543,263.5270,45.6012,103.7164,373.3790,0.0000,0.7649,0.0000
5156.7937,263.5270,36.3617,104.3827,375.7777,0.0000,0.7502,0.0000
5166.0332,263.5270,27.1223,105.0321,378.1157,0.0000,0.7359,0.0000
5175.2726,263.5270,17.8828,105.6653,380.3949,0.0000,0.7218,0.0000
5184.5121,263.5270,8.6434,106.2826,382.6173,0.0000,0.7080,0.0000
5193.7515,263.5270,-0.5961,106.8846,384.7847,0.0000,0.6944,0.0000
5202.9910,263.5270,-9.8356,107.4719,386.8988,0.0000,0.6811,0.0000
5212.2305,263.5270,-19.0750,108.0448,388.9613,0.0000,0.6681,0.0000
5221.4699,263.5270,-28.3145,108.6038,390.9737,0.0000,0.6553,0.0000
5230.7094,263.5270,-37.5539,109.1493,392.9375,0.0000,0.6427,0.0000
5239.9488,263.5270,-46.7934,109.6817,394.8543,0.0000,0.6304,0.0000
5249.1883,263.5270,-56.0328,110.2015,396.7254,0.0000,0.6184,0.0000
5258.4277,263.5270,-65.2723,110.7089,398.5521,0.0000,0.6065,0.0000
5267.6672,263.5270,-74.5117,111.2044,400.3357,0.0000,0.5949,0.0000
5276.9066,263.5270,-83.7512,111.6882,402.0775,1.1982,0.5835,-0.0009
5286.1461,263.5270,-92.9907,112.1607,403.7786,4.8559,0.5723,-0.0038
5295.3431,263.2061,-102.1820,112.6202,405.4326,8.5903,0.5614,-0.0066
5304.5400,262.2447,-111.3286,113.0690,407.0486,9.8926,0.5507,-0.0076
5313.7370,260.6477,-120.3858,113.5076,408.6275,9.9695,0.5402,-0.0076
5322.9339,258.4227,-129.3096,113.9362,410.1705,10.0450,0.5299,-0.0076
5332.1309,255.5807,-138.0564,114.3551,411.6784,10.1189,0.5198,-0.0076
5341.3279,252.1355,-146.5837,114.7645,413.1522,10.1915,0.5099,-0.0076
5350.5248,248.1038,-154.8499,115.1647,414.5929,10.2627,0.5002,-0.0076
5359.7218,243.5053,-162.8147,115.5559,416.0012,10.3326,0.4907,-0.0076
5368.9188,238.3624,-170.4393,115.9384,417.3781,10.4011,0.4813,-0.0076
5378.1157,232.7002,-177.6866,116.3123,418.7243,10.4683,0.4721,-0.0076
5387.3127,226.5463,-184.5213,116.6780,420.0407,10.5342,0.4631,-0.0076
5396.5096,219.9305,-190.9100,117.0356,421.3280,10.5989,0.4543,-0.0076
5405.7066,212.8852,-196.8217,117.3853,422.5870,10.6623,0.4457,-0.0076
5414.9036,205.4447,-202.2276,117.7273,423.8183,10.7245,0.4372,-0.0076
5424.1005,197.6453,-207.1012,118.0619,425.0227,10.7856,0.4288,-0.0076
5433.2975,189.5248,-211.4189,118.3891,426.2009,10.8455,0.4207,-0.0076
5442.4944,181.1230,-215.1597,118.7093,427.3534,10.9042,0.4126,-0.0076
5451.6914,172.4807,-218.3052,119.0225,428.4810,10.9618,0.4048,-0.0076
5460.8884,163.6400,-220.8402,119.3289,429.5841,11.0183,0.3971,-0.0076
5470.0853,154.6440,-222.7524,119.6288,430.6635,11.0738,0.3895,-0.0076
5479.2823,145.5366,-224.0324,119.9222,431.7198,11.1281,0.3821,-0.0076
5488.4792,136.3620,-224.6739,120.2093,432.7533,11.1815,0.3748,-0.0076
5497.6762,127.1650,-224.6739,120.4902,433.7648,11.2338,0.3676,-0.0076
5506.8732,117.9905,-224.0324,120.7652,434.7547,11.2852,0.3606,-0.0076
5516.0701,108.8830,-222.7524,121.0343,435.7236,11.3355,0.3538,-0.0076
5525.2671,99.8870,-220.8402,121.2978,436.6719,11.3849,0.3470,-0.0076
5534.4640,91.0464,-218.3052,121.5556,437.6002,11.4334,0.3404,-0.0076
5543.6610,82.4040,-215.1597,121.8080,438.5088,11.4809,0.3339,-0.0076
5552.8580,74.0022,-211.4189,122.0551,439.3983,11.5275,0.3276,-0.0076
5562.0549,65.8818,-207.1012,122.2970,440.2691,11.5733,0.3213,-0.0076
5571.2519,58.0823,-202.2276,122.5338,441.1217,11.6181,0.3152,-0.0076
5580.4489,50.6418,-196.8217,122.7656,441.9563,11.6621,0.3092,-0.0076
5589.6458,43.5965,-190.9100,122.9927,442.7736,11.7053,0.3033,-0.0076
5598.8428,36.9808,-184.5213,123.2149,443.5738,11.7476,0.2975,-0.0076
5608.0397,30.8268,-177.6866,123.4326,444.3574,11.7892,0.2918,-0.0076
5617.2367,25.1646,-170.4393,123.6457,445.1246,11.8299,0.2863,-0.0076
5626.4337,20.0217,-162.8147,123.8544,445.8760,11.8699,0.2808,-0.0076
5635.6306,15.4232,-154.8499,124.0588,446.6118,11.9091,0.2755,-0.0076
5644.8276,11.3916,-146.5837,124.2590,447.3325,11.9476,0.2702,-0.0076
5654.0245,7.9463,-138.0564,124.4551,448.0382,11.9853,0.2651,-0.0076
5663.2215,5.1043,-129.3096,124.6471,448.7295,12.0223,0.2600,-0.0076
5672.4185,2.8793,-120.3858,124.8351,449.4065,12.0586,0.2551,-0.0076
5681.6154,1.2823,-111.3286,125.0193,450.0696,12.0942,0.2502,-0.0076
5690.8124,0.3210,-102.1820,125.1998,450.7192,10.6214,0.2454,-0.0066
5700.0093,0.0000,-92.9907,125.3765,451.3554,6.0481,0.2408,-0.0038
5709.3084,0.0000,-83.6916,125.5516,451.9856,1.4996,0.2361,-0.0009
5718.6075,0.0000,-74.3925,125.7230,452.6028,0.0000,0.2316,0.0000
5727.9065,0.0000,-65.0935,125.8909,453.2073,0.0000,0.2271,0.0000
5737.2056,0.0000,-55.7944,126.0554,453.7993,0.0000,0.2227,0.0000
5746.5047,0.0000,-46.4953,126.2164,454.3792,0.0000,0.2184,0.0000
5755.8037,0.0000,-37.1963,126.3742,454.9472,0.0000,0.2142,0.0000
5765.1028,0.0000,-27.8972,126.5288,455.5035,0.0000,0.2101,0.0000
5774.4019,0.0000,-18.5981,126.6801,456.0485,0.0000,0.2060,0.0000
5783.7009,0.0000,-9.2991,126.8284,456.5823,0.0000,0.2021,0.0000
5793.0000,0.0000,0.0000,126.9737,457.1053,0.0000,0.0000,0.0000
